region,age_group,family_num,job,job_hk18,householder_job,income
13,40,1.0,9.0,0,0.0,174
0,60,4.0,1.0,1,15.0,650
2,50,4.0,2.0,0,4.0,500~599만원
0,40,3.0,3.0,0,1.0,230
0,40,5.0,1.0,1,2.0,230
1,50,4.0,5.0,0,5.0,850
4,30,4.0,1.0,1,9.0,350
0,40,4.0,1.0,1,3.0,750
0,40,5.0,5.0,0,6.0,400
1,50,2.0,1.0,1,3.0,650
1,40,3.0,1.0,1,2.0,700만원이상
0,50,3.0,2.0,0,2.0,150
2,40,4.0,1.0,1,5.0,600
15,40,4.0,1.0,1,11.0,350
1,40,3.0,1.0,0,11.0,380
0,30,3.0,1.0,1,4.0,380
0,50,2.0,3.0,0,3.0,380
2,50,3.0,1.0,1,14.0,550
9,30,4.0,1.0,1,9.0,400
0,30,5.0,1.0,0,3.0,150
0,50,4.0,1.0,1,6.0,400
1,30,4.0,1.0,1,1.0,230
1,50,4.0,3.0,0,3.0,800
1,30,4.0,1.0,1,4.0,380
14,60,2.0,1.0,1,7.0,200
2,50,3.0,1.0,0,11.0,450
2,40,4.0,1.0,0,1.0,280
10,60,2.0,1.0,1,16.0,80
2,60,2.0,3.0,0,3.0,200
0,50,2.0,8.0,0,14.0,427
2,60,3.0,1.0,1,16.0,150
0,30,4.0,4.0,0,2.0,230
0,40,5.0,3.0,0,4.0,450~499만원
1,50,4.0,5.0,0,8.0,500
1,30,2.0,1.0,0,1.0,200
0,40,9.0,7.0,0,7.0,350
8,30,3.0,1.0,1,22.0,230
0,30,4.0,1.0,1,4.0,380
4,50,4.0,1.0,0,11.0,500
0,40,4.0,11.0,0,1.0,280
0,50,2.0,8.0,0,22.0,400
0,50,3.0,2.0,0,1.0,500
0,40,4.0,1.0,1,4.0,450~499만원
0,40,4.0,5.0,0,8.0,450
5,40,4.0,4.0,0,1.0,400
2,50,3.0,2.0,0,6.0,700
1,40,3.0,1.0,0,1.0,250
4,50,5.0,1.0,1,15.0,500
1,40,2.0,1.0,1,5.0,220
4,30,3.0,1.0,1,10.0,250
6,60,3.0,1.0,1,1.0,400
1,30,4.0,1.0,1,3.0,350
0,40,3.0,4.0,0,4.0,800
1,40,4.0,1.0,1,3.0,350
1,30,1.0,6.0,0,0.0,200
0,50,3.0,1.0,0,1.0,500~599만원
1,50,2.0,1.0,1,3.0,250
2,50,4.0,1.0,1,15.0,500
8,40,4.0,1.0,1,4.0,440
1,50,4.0,1.0,1,5.0,200
0,50,3.0,3.0,0,3.0,1000
0,40,5.0,1.0,1,4.0,530
0,30,4.0,1.0,1,1.0,700
2,30,4.0,2.0,0,1.0,280
0,50,5.0,1.0,1,3.0,150
1,60,2.0,1.0,1,16.0,80
6,40,4.0,1.0,1,5.0,450
0,40,5.0,1.0,1,2.0,300
3,40,5.0,14.0,0,14.0,2500
2,50,5.0,1.0,1,1.0,920
5,40,4.0,4.0,0,4.0,480
0,60,2.0,1.0,1,18.0,300
0,30,4.0,4.0,0,3.0,660
1,50,2.0,1.0,1,8.0,1000
0,50,5.0,3.0,0,3.0,500~599만원
1,40,4.0,6.0,0,18.0,450
0,60,3.0,1.0,1,15.0,450
8,60,3.0,1.0,1,16.0,150
1,30,4.0,1.0,1,3.0,350
0,50,6.0,2.0,0,2.0,400~449만원
1,60,3.0,1.0,0,4.0,500~599만원
0,30,3.0,1.0,1,11.0,150
0,30,2.0,8.0,0,6.0,800
9,30,3.0,1.0,1,3.0,420
0,60,2.0,1.0,1,4.0,260
1,40,4.0,1.0,1,4.0,400~449만원
0,40,4.0,3.0,0,3.0,150
2,50,4.0,5.0,0,16.0,500
1,50,4.0,5.0,0,15.0,250
0,40,4.0,4.0,0,3.0,400~449만원
2,50,4.0,3.0,0,2.0,150
1,50,3.0,1.0,1,6.0,800
3,60,3.0,1.0,1,16.0,550
0,40,3.0,1.0,1,14.0,250
1,60,3.0,1.0,1,4.0,600
10,60,1.0,3.0,0,0.0,164
1,40,3.0,1.0,1,2.0,230
0,60,4.0,1.0,1,2.0,300
1,50,4.0,2.0,0,7.0,450~499만원
11,30,4.0,1.0,0,13.0,430
1,60,3.0,1.0,1,1.0,200
0,40,4.0,2.0,0,11.0,380
3,40,4.0,12.0,0,5.0,400
11,50,1.0,3.0,0,0.0,685
2,40,4.0,1.0,1,2.0,270
0,50,2.0,1.0,1,2.0,400
3,40,4.0,3.0,0,3.0,600
1,30,5.0,3.0,0,2.0,100
1,30,2.0,3.0,0,3.0,550
1,60,2.0,1.0,1,2.0,50
1,30,6.0,1.0,1,2.0,500~599만원
9,40,3.0,4.0,0,4.0,600
4,40,3.0,1.0,1,13.0,300
0,50,3.0,1.0,0,3.0,1000
7,40,6.0,3.0,0,3.0,400
0,40,2.0,1.0,1,4.0,230
1,40,4.0,5.0,0,5.0,300
0,40,6.0,1.0,0,3.0,400~449만원
9,50,4.0,1.0,1,19.0,200
0,40,4.0,2.0,0,4.0,700
0,40,4.0,1.0,1,11.0,400~449만원
0,30,4.0,1.0,1,5.0,400
1,50,4.0,1.0,0,4.0,1200
2,30,1.0,6.0,0,0.0,150
3,30,1.0,12.0,0,0.0,60
14,60,2.0,7.0,0,0.0,40
0,60,4.0,1.0,1,18.0,150
1,60,3.0,1.0,1,14.0,350
1,40,6.0,1.0,1,3.0,280
5,30,3.0,6.0,0,0.0,200
1,50,2.0,7.0,0,0.0,350
0,40,4.0,2.0,0,16.0,200
0,30,2.0,8.0,0,8.0,320
0,40,4.0,1.0,1,4.0,280
0,40,5.0,2.0,0,4.0,460
4,40,3.0,8.0,0,20.0,300
0,40,4.0,1.0,1,2.0,400
0,60,2.0,1.0,1,16.0,75
10,50,2.0,17.0,0,13.0,220
0,60,3.0,1.0,1,15.0,250
2,60,3.0,2.0,0,7.0,200
8,50,2.0,1.0,0,9.0,1000
2,40,4.0,1.0,1,1.0,350
0,60,4.0,1.0,1,16.0,350
1,40,3.0,1.0,1,5.0,450
3,40,5.0,1.0,1,8.0,350
1,50,2.0,1.0,1,2.0,230
0,40,4.0,1.0,1,4.0,450~499만원
1,40,4.0,5.0,0,8.0,500
2,60,3.0,3.0,0,3.0,450
1,30,6.0,1.0,1,2.0,450~499만원
1,50,2.0,7.0,0,7.0,350
1,40,4.0,1.0,1,5.0,300
2,50,3.0,1.0,1,13.0,460
7,40,3.0,10.0,0,6.0,550
5,30,3.0,1.0,1,0.0,500
11,40,4.0,3.0,0,1.0,500
0,50,4.0,1.0,0,11.0,380
9,40,3.0,1.0,1,17.0,350
0,30,3.0,3.0,0,3.0,380
1,50,4.0,1.0,1,11.0,500~599만원
8,40,3.0,3.0,0,11.0,400
1,60,2.0,1.0,1,13.0,200
0,40,3.0,1.0,1,2.0,350
0,50,4.0,3.0,0,11.0,380
3,60,3.0,1.0,1,2.0,1700
1,30,4.0,1.0,1,11.0,350
2,30,4.0,1.0,1,2.0,150
1,30,4.0,1.0,1,4.0,230
1,40,2.0,1.0,0,0.0,250
9,60,2.0,1.0,1,4.0,350
0,40,4.0,1.0,1,3.0,500
1,60,3.0,4.0,0,4.0,900
1,40,3.0,1.0,1,5.0,600
0,40,3.0,1.0,1,11.0,700
1,40,9.0,1.0,1,8.0,800
5,30,1.0,6.0,0,18.0,150
7,60,3.0,1.0,1,16.0,200
0,40,4.0,1.0,1,4.0,230
2,50,3.0,1.0,1,10.0,350
1,40,6.0,1.0,1,2.0,280
0,50,4.0,2.0,0,11.0,280
14,50,4.0,7.0,0,16.0,150
2,40,4.0,1.0,1,1.0,200
0,30,3.0,4.0,0,1.0,300
0,40,4.0,1.0,1,11.0,285
1,40,4.0,1.0,1,2.0,380
4,50,3.0,1.0,0,4.0,490
6,30,4.0,4.0,0,11.0,340
0,30,3.0,1.0,0,1.0,350
6,40,4.0,1.0,1,9.0,450
14,50,2.0,1.0,1,2.0,70
12,50,2.0,1.0,1,24.0,300
1,30,3.0,2.0,0,2.0,150
2,30,4.0,8.0,0,18.0,900
0,40,4.0,1.0,0,3.0,450~499만원
0,50,4.0,1.0,1,2.0,230
5,30,5.0,1.0,1,3.0,680
5,30,1.0,6.0,0,18.0,150
0,50,3.0,1.0,1,11.0,150
2,50,3.0,13.0,0,0.0,540
4,60,2.0,1.0,1,2.0,300
1,50,2.0,1.0,0,1.0,150
4,50,4.0,1.0,1,6.0,250
1,50,4.0,1.0,0,1.0,350
1,30,1.0,5.0,0,18.0,210
0,50,4.0,5.0,0,5.0,350
1,60,3.0,1.0,1,4.0,700
2,40,4.0,7.0,0,13.0,770
0,40,3.0,1.0,1,2.0,280
11,50,3.0,1.0,0,2.0,400
0,60,4.0,1.0,1,11.0,400~449만원
1,40,4.0,1.0,1,6.0,800
1,60,2.0,5.0,0,0.0,200
0,60,6.0,1.0,1,2.0,150
1,30,4.0,1.0,1,3.0,350
3,60,4.0,1.0,1,0.0,450
1,30,4.0,1.0,1,2.0,350
0,50,2.0,1.0,1,6.0,400
0,50,2.0,1.0,1,7.0,150
5,60,1.0,1.0,1,18.0,60
0,50,4.0,6.0,0,6.0,600
1,50,2.0,5.0,0,15.0,450
0,30,6.0,1.0,1,4.0,700만원이상
0,60,2.0,1.0,1,16.0,47
0,30,4.0,1.0,1,1.0,230
0,30,4.0,1.0,1,4.0,260
4,60,1.0,16.0,0,0.0,30
2,40,4.0,1.0,0,4.0,450~499만원
2,30,1.0,8.0,0,18.0,250
1,30,4.0,2.0,0,2.0,150
0,50,4.0,7.0,0,7.0,400
1,30,4.0,1.0,1,3.0,280
6,50,1.0,10.0,0,18.0,67
7,40,2.0,1.0,1,1.0,500
0,30,1.0,6.0,0,0.0,400
1,50,4.0,1.0,1,3.0,700만원이상
0,30,4.0,1.0,1,3.0,400~449만원
0,40,2.0,1.0,1,3.0,590
13,30,4.0,2.0,0,2.0,300
0,40,4.0,1.0,1,17.0,450
5,50,4.0,1.0,0,1.0,450
1,40,4.0,3.0,0,3.0,600~699만원
1,40,3.0,4.0,0,11.0,450~499만원
0,60,3.0,1.0,1,2.0,150
1,30,4.0,1.0,1,2.0,350
2,50,2.0,2.0,0,11.0,380
1,50,4.0,1.0,0,11.0,380
3,40,5.0,5.0,0,5.0,2000
0,50,3.0,1.0,1,2.0,450~499만원
1,50,2.0,1.0,1,11.0,380
3,40,2.0,3.0,0,9.0,650
0,30,3.0,4.0,0,1.0,450
2,40,5.0,1.0,1,7.0,230
1,30,4.0,1.0,1,4.0,450~499만원
0,50,3.0,1.0,1,14.0,300
1,50,4.0,1.0,1,8.0,500
0,40,3.0,1.0,0,3.0,700만원이상
7,60,2.0,1.0,1,21.0,250
0,30,5.0,1.0,1,13.0,600
0,40,4.0,1.0,1,7.0,230
2,40,5.0,6.0,0,5.0,350
0,50,3.0,2.0,0,7.0,150
0,50,7.0,1.0,1,11.0,300
0,30,3.0,4.0,0,4.0,500~599만원
0,50,4.0,1.0,1,2.0,350
4,40,4.0,1.0,1,2.0,280
3,30,1.0,9.0,0,0.0,200
0,40,5.0,6.0,0,20.0,800
6,40,4.0,1.0,1,5.0,350
2,30,4.0,1.0,1,1.0,300
3,50,4.0,10.0,0,14.0,470
1,40,4.0,1.0,1,2.0,380
7,30,3.0,4.0,0,3.0,450
0,30,6.0,1.0,1,4.0,280
0,30,5.0,4.0,0,4.0,500~599만원
0,30,4.0,1.0,1,4.0,230
4,60,3.0,1.0,1,5.0,300
0,50,2.0,7.0,0,3.0,600
8,40,5.0,4.0,0,4.0,800
0,40,4.0,1.0,1,5.0,350
0,30,4.0,1.0,1,4.0,450~499만원
1,40,3.0,5.0,0,5.0,600
0,60,2.0,1.0,1,2.0,350
0,40,2.0,2.0,0,13.0,400
2,40,4.0,1.0,1,22.0,340
0,40,4.0,1.0,0,3.0,500
5,40,4.0,2.0,0,2.0,400
2,30,4.0,1.0,1,2.0,150
1,40,4.0,1.0,1,6.0,700
4,50,3.0,5.0,0,6.0,480
1,40,4.0,2.0,0,17.0,455
4,40,3.0,1.0,1,6.0,300
0,50,3.0,1.0,1,8.0,800
2,30,1.0,6.0,0,0.0,200
0,40,6.0,2.0,0,8.0,500
0,30,4.0,1.0,1,4.0,230
0,40,4.0,2.0,0,3.0,300
1,40,3.0,1.0,0,1.0,350
2,40,3.0,2.0,0,2.0,230
3,40,3.0,1.0,1,13.0,550
4,40,4.0,6.0,0,5.0,450
8,60,1.0,1.0,1,0.0,50
0,50,6.0,2.0,0,2.0,400~449만원
0,50,4.0,1.0,1,4.0,350
8,40,4.0,1.0,1,13.0,350
0,50,3.0,5.0,0,15.0,500
0,50,4.0,1.0,1,3.0,500~599만원
3,50,3.0,1.0,1,6.0,520
3,40,4.0,1.0,1,1.0,350
0,40,4.0,4.0,0,4.0,300
1,40,4.0,1.0,0,3.0,400~449만원
6,30,4.0,5.0,0,8.0,600
0,50,3.0,1.0,1,17.0,450
1,50,4.0,2.0,0,13.0,600
1,50,4.0,1.0,1,4.0,400~449만원
2,40,3.0,1.0,0,3.0,700
0,30,5.0,1.0,1,11.0,280
1,30,4.0,1.0,1,4.0,350
7,60,4.0,1.0,1,13.0,500
0,40,4.0,3.0,0,1.0,480
0,40,2.0,1.0,0,1.0,600~699만원
1,50,3.0,1.0,1,1.0,300
0,30,4.0,2.0,0,11.0,230
2,30,5.0,4.0,0,1.0,230
2,50,3.0,3.0,0,7.0,150
1,50,3.0,1.0,1,2.0,450~499만원
5,60,2.0,1.0,1,3.0,300
0,60,4.0,1.0,1,2.0,230
1,50,3.0,5.0,0,0.0,1150
0,40,5.0,2.0,0,2.0,600~699만원
0,30,6.0,1.0,1,7.0,200
9,60,2.0,9.0,0,13.0,290
1,30,4.0,3.0,0,11.0,400
2,30,4.0,3.0,0,1.0,350
9,60,1.0,1.0,1,0.0,234
0,50,4.0,1.0,1,7.0,230
8,50,4.0,1.0,1,13.0,250
1,40,4.0,1.0,1,1.0,350
0,30,4.0,1.0,1,2.0,280
2,30,4.0,1.0,1,11.0,280
1,30,3.0,1.0,1,4.0,150
0,50,4.0,5.0,0,5.0,300
2,60,1.0,1.0,1,0.0,100
1,50,4.0,1.0,1,4.0,350
0,30,3.0,1.0,1,2.0,600~699만원
1,40,4.0,1.0,0,1.0,350
0,60,2.0,1.0,1,8.0,400
2,40,3.0,2.0,0,2.0,470
6,40,4.0,1.0,1,2.0,250
1,30,4.0,1.0,1,3.0,150
1,50,3.0,1.0,1,1.0,350
1,30,4.0,1.0,1,1.0,350
0,40,4.0,3.0,0,1.0,350
0,50,4.0,1.0,1,3.0,500
0,40,4.0,4.0,0,3.0,380
1,50,3.0,1.0,1,3.0,500~599만원
1,40,5.0,1.0,1,1.0,280
9,50,1.0,1.0,0,0.0,100
0,50,3.0,15.0,0,5.0,330
2,40,4.0,1.0,1,13.0,670
0,40,4.0,1.0,1,11.0,400~449만원
1,50,2.0,3.0,0,3.0,150
0,40,6.0,1.0,1,4.0,400~449만원
0,40,5.0,1.0,1,2.0,450~499만원
2,50,4.0,1.0,0,2.0,600
3,50,3.0,1.0,1,5.0,400
5,50,3.0,3.0,0,4.0,600
0,30,2.0,3.0,0,4.0,400~449만원
4,30,4.0,1.0,1,6.0,300
0,50,2.0,5.0,0,22.0,260
1,60,2.0,1.0,0,3.0,230
0,30,2.0,3.0,0,1.0,150
1,40,4.0,1.0,0,11.0,350
1,30,4.0,1.0,1,2.0,350
0,40,3.0,1.0,1,14.0,480
0,30,4.0,1.0,1,1.0,400~449만원
0,50,4.0,2.0,0,11.0,280
1,40,3.0,1.0,0,1.0,350
1,60,2.0,1.0,1,16.0,370
2,30,4.0,1.0,1,2.0,150
0,40,4.0,1.0,1,5.0,300
1,60,3.0,1.0,1,4.0,350
2,30,5.0,1.0,1,2.0,280
9,30,3.0,1.0,1,3.0,250
1,50,4.0,1.0,0,3.0,380
2,30,4.0,1.0,1,2.0,350
2,30,5.0,1.0,1,3.0,350
0,40,4.0,8.0,0,8.0,450
1,40,5.0,1.0,1,4.0,280
1,30,5.0,1.0,1,3.0,450~499만원
16,40,4.0,1.0,1,17.0,800
0,30,4.0,1.0,0,1.0,450~499만원
1,30,3.0,2.0,0,2.0,150
7,60,1.0,6.0,0,0.0,100
14,60,2.0,1.0,1,7.0,100
1,50,5.0,1.0,1,11.0,600
0,40,4.0,2.0,0,2.0,600~699만원
0,50,4.0,1.0,1,15.0,600
5,50,2.0,5.0,0,6.0,450
5,40,4.0,5.0,0,14.0,700
1,50,4.0,3.0,0,11.0,350
2,30,4.0,1.0,1,1.0,150
7,60,2.0,1.0,1,2.0,200
0,30,3.0,1.0,1,3.0,300
2,50,1.0,1.0,1,0.0,48
0,50,3.0,2.0,0,2.0,150
0,30,4.0,1.0,1,1.0,500~599만원
0,30,4.0,4.0,0,3.0,500~599만원
3,30,4.0,3.0,0,1.0,700
1,30,1.0,14.0,0,18.0,500
1,50,4.0,1.0,0,11.0,380
1,50,3.0,2.0,0,2.0,150
1,60,4.0,1.0,0,13.0,750
2,50,3.0,1.0,1,13.0,450
1,30,2.0,8.0,0,1.0,285
0,40,4.0,2.0,0,4.0,450~499만원
1,40,6.0,3.0,0,4.0,800
0,40,1.0,1.0,0,7.0,200
0,40,2.0,6.0,0,8.0,500
0,40,4.0,3.0,0,3.0,150
2,30,6.0,1.0,1,3.0,150
1,40,4.0,1.0,1,3.0,400~449만원
1,40,4.0,2.0,0,4.0,400
1,40,4.0,3.0,0,3.0,280
2,40,4.0,2.0,0,1.0,700
0,50,4.0,1.0,0,1.0,150
1,60,3.0,1.0,1,16.0,240
5,30,4.0,1.0,1,8.0,400
0,40,5.0,2.0,0,1.0,150
8,50,2.0,3.0,0,17.0,700
1,40,1.0,4.0,0,0.0,220
3,60,1.0,1.0,0,0.0,200
1,30,5.0,1.0,1,3.0,450~499만원
1,30,4.0,1.0,1,3.0,280
8,40,4.0,1.0,1,4.0,400
11,40,4.0,1.0,1,3.0,150
0,40,8.0,7.0,0,7.0,350
1,50,5.0,1.0,1,11.0,600
0,30,4.0,1.0,0,4.0,300
1,30,4.0,1.0,1,4.0,450~499만원
0,40,4.0,1.0,1,6.0,400
0,50,3.0,3.0,0,3.0,600~699만원
1,30,3.0,1.0,0,4.0,450
0,30,5.0,1.0,1,11.0,280
12,50,5.0,19.0,0,19.0,400
0,50,4.0,2.0,0,2.0,150
0,40,3.0,1.0,1,3.0,500
1,50,3.0,1.0,1,2.0,350
1,50,2.0,1.0,0,1.0,350
0,60,2.0,3.0,0,2.0,100
10,60,2.0,1.0,1,2.0,450
3,30,1.0,6.0,0,0.0,150
0,30,2.0,4.0,0,4.0,500
13,60,2.0,2.0,0,2.0,230
1,40,4.0,1.0,0,1.0,350
4,30,1.0,12.0,0,0.0,35
1,50,4.0,1.0,0,2.0,230
1,50,4.0,1.0,1,1.0,280
5,40,3.0,9.0,0,19.0,300
5,30,3.0,6.0,0,0.0,500
5,40,4.0,3.0,0,2.0,500
1,40,4.0,4.0,0,11.0,350
4,60,3.0,1.0,1,16.0,120
0,40,4.0,11.0,0,2.0,350
4,30,1.0,6.0,0,18.0,170
5,40,4.0,9.0,0,9.0,500
11,30,4.0,3.0,0,1.0,350
3,40,5.0,1.0,1,15.0,500
1,50,4.0,3.0,0,4.0,700만원이상
1,40,4.0,1.0,1,4.0,580
0,30,4.0,1.0,1,1.0,280
5,60,2.0,1.0,1,3.0,300
0,40,3.0,1.0,0,1.0,500
0,60,2.0,1.0,1,4.0,250
1,30,5.0,1.0,1,7.0,380
1,40,4.0,1.0,0,1.0,350
1,50,5.0,2.0,0,2.0,400~449만원
1,50,2.0,1.0,1,0.0,270
0,40,4.0,1.0,1,4.0,380
1,40,4.0,3.0,0,3.0,700
0,50,2.0,2.0,0,11.0,350
0,40,5.0,1.0,1,11.0,350
0,40,5.0,6.0,0,15.0,400
1,40,4.0,1.0,0,2.0,380
2,30,5.0,10.0,0,5.0,500
5,50,3.0,1.0,1,1.0,350
0,30,1.0,6.0,0,0.0,300
0,40,3.0,1.0,1,5.0,600
10,30,3.0,9.0,0,9.0,800
0,50,4.0,1.0,1,3.0,350
8,50,2.0,19.0,0,19.0,200
10,40,4.0,4.0,0,1.0,250
0,30,4.0,1.0,1,4.0,450~499만원
1,50,4.0,1.0,0,11.0,650
3,30,1.0,4.0,0,0.0,200
0,40,4.0,4.0,0,4.0,600
2,30,4.0,1.0,1,1.0,400
0,40,4.0,2.0,0,2.0,600~699만원
1,50,4.0,1.0,0,3.0,380
2,40,4.0,1.0,1,6.0,400
1,30,4.0,1.0,1,3.0,280
1,40,4.0,1.0,0,1.0,380
0,40,3.0,1.0,1,4.0,280
4,40,4.0,1.0,1,4.0,300
1,30,4.0,2.0,0,2.0,350
0,40,3.0,2.0,0,4.0,400~449만원
0,30,8.0,1.0,1,3.0,280
1,50,4.0,1.0,1,8.0,350
0,40,5.0,3.0,0,11.0,350
0,40,5.0,1.0,0,13.0,500
0,40,3.0,1.0,1,8.0,330
0,30,5.0,1.0,1,11.0,500
0,40,4.0,1.0,0,3.0,550
0,40,3.0,2.0,0,2.0,700만원이상
2,50,3.0,1.0,1,6.0,700
5,60,1.0,17.0,0,0.0,70
0,40,3.0,1.0,0,1.0,230
0,40,4.0,1.0,1,2.0,150
0,50,4.0,1.0,0,4.0,400
5,30,2.0,6.0,0,18.0,250
0,50,3.0,4.0,0,4.0,650
4,60,6.0,1.0,1,7.0,400
1,30,3.0,1.0,0,9.0,600
1,50,3.0,1.0,0,1.0,700
0,30,2.0,8.0,0,8.0,700
0,40,6.0,1.0,0,11.0,300
4,60,1.0,2.0,0,0.0,120
0,40,4.0,6.0,0,6.0,600
2,30,1.0,8.0,0,18.0,198
2,40,3.0,1.0,1,4.0,300
0,40,4.0,1.0,1,4.0,500
1,30,3.0,4.0,0,4.0,450
0,40,4.0,1.0,0,4.0,450~499만원
2,50,2.0,1.0,1,15.0,450
0,40,4.0,1.0,0,1.0,350
6,30,4.0,1.0,1,11.0,1000
10,40,2.0,1.0,1,4.0,650
3,60,2.0,7.0,0,4.0,300
0,30,1.0,2.0,0,2.0,150
11,60,3.0,1.0,1,17.0,700
2,40,4.0,1.0,1,6.0,654
2,40,3.0,2.0,0,4.0,380
0,50,2.0,5.0,0,8.0,600
1,30,4.0,1.0,0,3.0,700만원이상
2,60,3.0,2.0,0,2.0,150
4,50,2.0,1.0,1,2.0,150
1,50,3.0,1.0,1,2.0,600
0,50,3.0,1.0,0,11.0,230
1,60,2.0,1.0,1,11.0,400~449만원
0,40,6.0,2.0,0,11.0,450~499만원
1,40,4.0,1.0,1,6.0,430
1,50,4.0,1.0,1,11.0,450~499만원
1,30,2.0,2.0,0,11.0,280
0,40,2.0,1.0,0,2.0,400~449만원
3,50,2.0,1.0,1,5.0,200
1,40,2.0,4.0,0,4.0,150
4,60,3.0,2.0,0,16.0,72
1,50,4.0,1.0,0,3.0,380
9,50,4.0,1.0,1,3.0,600
2,40,4.0,1.0,1,20.0,350
8,50,3.0,1.0,1,13.0,600
0,30,4.0,1.0,1,4.0,230
0,30,3.0,2.0,0,2.0,230
1,50,3.0,3.0,0,2.0,400
1,50,4.0,1.0,1,3.0,400
0,60,6.0,1.0,1,19.0,570
4,30,2.0,6.0,0,18.0,450
0,40,5.0,2.0,0,8.0,350
1,40,3.0,1.0,1,2.0,230
12,50,3.0,1.0,0,19.0,1200
7,50,2.0,6.0,0,6.0,440
0,40,4.0,1.0,1,1.0,500~599만원
0,40,4.0,1.0,0,1.0,280
11,60,1.0,1.0,1,0.0,50
0,30,5.0,4.0,0,7.0,380
1,50,4.0,1.0,0,7.0,300
1,40,4.0,1.0,1,2.0,350
1,50,4.0,1.0,0,1.0,350
1,50,4.0,1.0,0,11.0,380
0,40,2.0,8.0,0,14.0,400
0,50,2.0,1.0,0,4.0,500
1,50,3.0,10.0,0,5.0,450
10,30,5.0,1.0,0,13.0,400
2,50,2.0,1.0,1,15.0,450
0,40,5.0,1.0,1,3.0,500~599만원
0,40,1.0,2.0,0,4.0,510
1,50,4.0,1.0,0,1.0,350
1,50,4.0,1.0,1,5.0,200
1,40,4.0,10.0,0,6.0,400
0,40,4.0,1.0,0,11.0,230
1,50,3.0,1.0,0,2.0,350
0,40,2.0,5.0,0,10.0,200
2,50,5.0,1.0,0,1.0,380
1,40,4.0,2.0,0,1.0,150
1,40,1.0,3.0,0,1.0,350
4,30,1.0,1.0,0,0.0,300
0,40,2.0,1.0,1,2.0,400
0,40,4.0,2.0,0,2.0,600~699만원
0,40,4.0,1.0,0,1.0,380
0,40,4.0,4.0,0,4.0,350
0,50,3.0,1.0,0,2.0,380
3,30,1.0,9.0,0,0.0,250
1,40,2.0,3.0,0,3.0,1500
0,40,4.0,1.0,1,3.0,350
0,60,2.0,1.0,1,2.0,230
0,50,2.0,3.0,0,3.0,400
7,60,2.0,19.0,0,19.0,201.6
1,40,6.0,6.0,0,6.0,800
12,40,4.0,1.0,1,3.0,400
0,40,3.0,4.0,0,4.0,230
0,40,4.0,1.0,1,2.0,230
6,30,2.0,1.0,1,6.0,210
7,40,3.0,10.0,0,4.0,600
1,50,3.0,2.0,0,2.0,700만원이상
8,30,3.0,3.0,0,13.0,450
12,50,1.0,1.0,0,0.0,400
1,30,4.0,1.0,1,11.0,330
4,40,3.0,1.0,1,4.0,350
13,30,5.0,9.0,0,7.0,720
1,50,3.0,1.0,1,1.0,230
8,40,3.0,5.0,0,0.0,150
1,40,3.0,1.0,0,1.0,250
0,60,2.0,1.0,1,2.0,350
4,50,1.0,1.0,0,0.0,150
1,30,4.0,1.0,1,4.0,230
5,30,2.0,9.0,0,9.0,600
0,60,2.0,1.0,1,13.0,450
8,60,2.0,1.0,0,16.0,170
0,40,5.0,1.0,1,5.0,450
1,50,4.0,1.0,1,11.0,230
0,40,3.0,3.0,0,5.0,400
1,30,2.0,2.0,0,11.0,280
0,30,3.0,1.0,1,3.0,380
1,50,3.0,1.0,1,11.0,150
2,40,4.0,1.0,1,4.0,380
1,60,4.0,1.0,1,16.0,300
0,40,3.0,1.0,1,18.0,180
0,30,3.0,1.0,1,4.0,430
13,50,5.0,3.0,0,17.0,800
2,50,1.0,7.0,0,1.0,380
0,50,4.0,1.0,0,2.0,380
0,50,3.0,4.0,0,4.0,400~449만원
0,40,5.0,1.0,0,2.0,300
3,30,4.0,1.0,1,15.0,400
6,40,4.0,1.0,1,15.0,330
0,50,3.0,1.0,1,2.0,150
0,40,4.0,7.0,0,4.0,500~599만원
2,40,4.0,1.0,1,4.0,350
5,40,4.0,1.0,0,13.0,300
1,40,5.0,5.0,0,14.0,600
1,50,3.0,1.0,0,4.0,500~599만원
0,50,3.0,1.0,0,1.0,500~599만원
2,30,4.0,2.0,0,4.0,400~449만원
1,30,4.0,1.0,1,3.0,230
1,60,2.0,1.0,1,16.0,700
0,30,3.0,4.0,0,4.0,500~599만원
1,50,2.0,5.0,0,8.0,1500
2,60,2.0,1.0,0,1.0,200
1,40,6.0,1.0,1,9.0,450
0,40,4.0,7.0,0,1.0,550
4,40,4.0,4.0,0,13.0,250
8,40,4.0,3.0,0,13.0,500
9,60,2.0,1.0,1,16.0,150
1,40,4.0,1.0,1,1.0,350
0,40,6.0,1.0,1,11.0,280
1,50,2.0,1.0,1,4.0,650
1,30,2.0,3.0,0,4.0,500
0,40,4.0,3.0,0,4.0,400~449만원
0,40,4.0,1.0,1,13.0,250
1,50,4.0,3.0,0,11.0,500~599만원
5,40,4.0,6.0,0,15.0,300
0,30,3.0,1.0,1,3.0,280
0,30,3.0,1.0,1,4.0,280
4,60,3.0,1.0,0,4.0,600
1,30,2.0,1.0,1,2.0,400~449만원
4,30,5.0,1.0,1,6.0,500
2,40,4.0,1.0,1,20.0,200
3,30,4.0,3.0,0,1.0,400
0,50,2.0,1.0,1,8.0,600
1,30,4.0,8.0,0,20.0,370
11,30,6.0,3.0,0,2.0,350
